Artist,Song Title,Video ID,View Count,Thumbnail URL
The Cab,Crown,bICe1qGzDzU,28580,https://i.ytimg.com/vi/bICe1qGzDzU/default.jpg
The Monster Goes Rawrr ,November,iViYY257nOw,3186,https://i.ytimg.com/vi/iViYY257nOw/default.jpg
Sonny Moore,Glow Worm,nbEBOsXbrIA,169877,https://i.ytimg.com/vi/nbEBOsXbrIA/default.jpg
Sonny Moore,Signal,iUUmkKWu8qw,311267,https://i.ytimg.com/vi/iUUmkKWu8qw/default.jpg
Sonny Moore,Moss,DqWU8aN_uQQ,86509,https://i.ytimg.com/vi/DqWU8aN_uQQ/default.jpg
Sonny Moore,Lustbug,1bTznw71nQ0,959298,https://i.ytimg.com/vi/1bTznw71nQ0/default.jpg
Hollywood Undead,Medicine,eGNSzKzaidg,8830561,https://i.ytimg.com/vi/eGNSzKzaidg/default.jpg
Hollywood Undead,One More Bottle,cla1Fx1kUsk,3718099,https://i.ytimg.com/vi/cla1Fx1kUsk/default.jpg
Hollywood Undead,Delish,APFiUdCK0vc,1780187,https://i.ytimg.com/vi/APFiUdCK0vc/default.jpg
Never Shout Never,Mr Funny Man,qPDI_i107Vo,11967,https://i.ytimg.com/vi/qPDI_i107Vo/default.jpg
Vogue In The Movement,Head Over Heels,LU2W44EusLo,245907,https://i.ytimg.com/vi/LU2W44EusLo/default.jpg
All Girl Summer Fun Band,Later Operator,HzcjJ0F5EVo,12339,https://i.ytimg.com/vi/HzcjJ0F5EVo/default.jpg
We Are The In Crowd,Easy,sfVHxZnhP1A,248431,https://i.ytimg.com/vi/sfVHxZnhP1A/default.jpg
Womb 2 Da Tomb ,Lady Don't Be Shady,o_s-A0eNMf4,194763,https://i.ytimg.com/vi/o_s-A0eNMf4/default.jpg
Save Us For Summer ,Rocking Your Body,rBd1b27fQBk,42152,https://i.ytimg.com/vi/rBd1b27fQBk/default.jpg
Skrillex ,Gost (Full Album),akziC-Wy8fI,61776,https://i.ytimg.com/vi/akziC-Wy8fI/default.jpg
Sonny Moore,Concentrical,eRXDNs31rDQ,33166,https://i.ytimg.com/vi/eRXDNs31rDQ/default.jpg
@jbigga,Puppies,Psabu7LkUsk,1339930,https://i.ytimg.com/vi/Psabu7LkUsk/default.jpg
Jonny Craig,Macbook Song,8IEOs6kLIRY,26318,https://i.ytimg.com/vi/8IEOs6kLIRY/default.jpg
Closer 2 Closure ,You Saved Me (Under A Cascade of Stars),9wV_knUp5Kc,292375,https://i.ytimg.com/vi/9wV_knUp5Kc/default.jpg
Closer 2 Closure,La La Love,ZRleTk12i5I,308178,https://i.ytimg.com/vi/ZRleTk12i5I/default.jpg
Closer 2 Closure ,Save It For Someone Else,I9C7AbH3Mbg,129644,https://i.ytimg.com/vi/I9C7AbH3Mbg/default.jpg
Closer 2 Closure,I've Been Swimming Oceans,a0aAv9Q9tck,92652,https://i.ytimg.com/vi/a0aAv9Q9tck/default.jpg
Closer 2 Closure ,Skyline Drive,9NrgGXMJsoE,83776,https://i.ytimg.com/vi/9NrgGXMJsoE/default.jpg
Kellin Quinn,"Fall Down, Fall Down",sebJ5XnEoBA,609871,https://i.ytimg.com/vi/sebJ5XnEoBA/default.jpg
Screenplay,Someone Else,bBF4aqa16Dc,74493,https://i.ytimg.com/vi/bBF4aqa16Dc/default.jpg
Close 2 Closure,Rhyme or Reason,aqhvJvZ5sgw,260546,https://i.ytimg.com/vi/aqhvJvZ5sgw/default.jpg
Closer 2 Closure,Don't You Dare Let Go,xu9UhBB6y_k,103065,https://i.ytimg.com/vi/xu9UhBB6y_k/default.jpg
Our Name In City Lights ,Up And Down Around Again,0reYpYOp-d8,37825,https://i.ytimg.com/vi/0reYpYOp-d8/default.jpg
Closer 2 Closure,Heartache Hotel,DnOggxdQ1tI,50805,https://i.ytimg.com/vi/DnOggxdQ1tI/default.jpg
Closer 2 Closure,The Way I Like It,heb6A9OeVPQ,44687,https://i.ytimg.com/vi/heb6A9OeVPQ/default.jpg
For All We Know ,Jesus In The Southern Sky,Zt8CUyDyb3w,95804,https://i.ytimg.com/vi/Zt8CUyDyb3w/default.jpg
Kellin Quinn,Notice Me,C-vgsILIims,100180,https://i.ytimg.com/vi/C-vgsILIims/default.jpg
Kellin Quinn ,someone else,_XGKyV65k4I,214443,https://i.ytimg.com/vi/_XGKyV65k4I/default.jpg
Alex G,The Same,ohdRK3uoPas,79120,https://i.ytimg.com/vi/ohdRK3uoPas/default.jpg
Alex G,Change My Mind,SccrBFeA7KI,121783,https://i.ytimg.com/vi/SccrBFeA7KI/default.jpg
Alex G,Cold,3e3v4IzU6xk,284685,https://i.ytimg.com/vi/3e3v4IzU6xk/default.jpg
Alex G,Molly,FUwyGeQFN7k,222034,https://i.ytimg.com/vi/FUwyGeQFN7k/default.jpg
Alex G,Falls Apart,0FNUuihUhsQ,71112,https://i.ytimg.com/vi/0FNUuihUhsQ/default.jpg
Alex G,Skating,BXE0RIcD1l4,222322,https://i.ytimg.com/vi/BXE0RIcD1l4/default.jpg
Alex G,Trade,9cY4fdAV4tE,48037,https://i.ytimg.com/vi/9cY4fdAV4tE/default.jpg
Alex G,Go Away,gdGLHVgbhvU,46552,https://i.ytimg.com/vi/gdGLHVgbhvU/default.jpg
Alex G ,Blew,W2ujg-ji_xE,29021,https://i.ytimg.com/vi/W2ujg-ji_xE/default.jpg
Alex G,Good,meZnpwTHrX8,41245,https://i.ytimg.com/vi/meZnpwTHrX8/default.jpg
ALEX G,im not like the other girls,5uToOX62S_4,104566,https://i.ytimg.com/vi/5uToOX62S_4/default.jpg
Alex G,Chinese Melodies,yBoPjCfXhdM,83322,https://i.ytimg.com/vi/yBoPjCfXhdM/default.jpg
Alex G,Let it Go,EgOG_s8IxAs,77888,https://i.ytimg.com/vi/EgOG_s8IxAs/default.jpg
Alex G,You,maTg4icKXbE,9964,https://i.ytimg.com/vi/maTg4icKXbE/default.jpg
Juice Wrld,Medusa (unreleased),iKATDZ1GSqM,11757,https://i.ytimg.com/vi/iKATDZ1GSqM/default.jpg
Denzel Curry,R.I.P 2 R.I.P | R.1.P 2 R.1.P,YDkjUrgB1g4,3292005,https://i.ytimg.com/vi/YDkjUrgB1g4/default.jpg
SOB X RBE & Shoreline Mafia,Da Move,pce8w1RZBrE,37510134,https://i.ytimg.com/vi/pce8w1RZBrE/default.jpg
"XXXTENTACION (feat. Yung Bans & Ski Mask ""The Slump God"")",ILOVEITWHENTHEYRUN,mwnMeAfB7xk,41049638,https://i.ytimg.com/vi/mwnMeAfB7xk/default.jpg
XXXTentacion & Matt Ox ,$$$,B4C-zuZ4P1o,2545512,https://i.ytimg.com/vi/B4C-zuZ4P1o/default.jpg
Playboi Carti x Da$H x Maxo Kream,"""FETTI""",A5IvyeAeEOM,69699442,https://i.ytimg.com/vi/A5IvyeAeEOM/default.jpg
Sauce Walka,Voss (Feat. XXXtentacion) [Drip God],k8DlAm6mM1Q,35238,https://i.ytimg.com/vi/k8DlAm6mM1Q/default.jpg
Yung Bans ft. HHN Pookiie ,Nothing,_mBW-MVhw1k,1834,https://i.ytimg.com/vi/_mBW-MVhw1k/default.jpg
Famous Dex feat. Rich The Kid,New Wave,TLj5B2HMIcw,19696304,https://i.ytimg.com/vi/TLj5B2HMIcw/default.jpg
YGB Hakim,Back At It,LX7JYNZZcjY,191815,https://i.ytimg.com/vi/LX7JYNZZcjY/default.jpg
Lil Tecca (ft. Lil Mosey),On The Regular,xjIxjhUpRgk,910064,https://i.ytimg.com/vi/xjIxjhUpRgk/default.jpg
DC The Don ,Meet Whitney,gigXS0RXaxE,1443150,https://i.ytimg.com/vi/gigXS0RXaxE/default.jpg
Lil Uzi Vert & Playboi Carti,Rocket,2e9906JPoaA,1702093,https://i.ytimg.com/vi/2e9906JPoaA/default.jpg
Lil Wayne ft. Lil Twist,Ball Hard,F0HyLSzj-Xc,2755431,https://i.ytimg.com/vi/F0HyLSzj-Xc/default.jpg
Playboi Carti,7AM (Remix),exyQ3iqEnYY,10865953,https://i.ytimg.com/vi/exyQ3iqEnYY/default.jpg
Lil Uzi Vert,Shells,90AmPWmOIA0,6243978,https://i.ytimg.com/vi/90AmPWmOIA0/default.jpg
Drake ft. Playboi Carti ,Pain 1993,rt5CuiomDWs,1505010,https://i.ytimg.com/vi/rt5CuiomDWs/default.jpg
"XXXTENTACION (ft. 2Pac, The Notorious B.I.G.)",Riot (Remix),jIHs1al0CCs,13136258,https://i.ytimg.com/vi/jIHs1al0CCs/default.jpg
Juice WRLD x Lil Yachty,All Girls Are The Same (Remix),EWwWXGydyI8,3367104,https://i.ytimg.com/vi/EWwWXGydyI8/default.jpg
YNW Melly,Freestyle,4a_8UBBI-QQ,1672354,https://i.ytimg.com/vi/4a_8UBBI-QQ/default.jpg
"XXXTENTACION (featuring Ski Mask The Slump God, Lil Pump & Smokepurpp)",GET IT,VteQy9CU5HI,6062860,https://i.ytimg.com/vi/VteQy9CU5HI/default.jpg
Juice WRLD ft. XXXTENTACION ,Wishing Well,9WVyUrqYRUM,10137564,https://i.ytimg.com/vi/9WVyUrqYRUM/default.jpg
Lil Yachty (feat. Tee Grizzley),From The D To The A 2,vRkyoy8gMrg,964069,https://i.ytimg.com/vi/vRkyoy8gMrg/default.jpg
Playboi Carti (featuring Lil Yachty),Balmain Jeans,VIHs_lZSYTs,74416,https://i.ytimg.com/vi/VIHs_lZSYTs/default.jpg
Playboi Carti ,She Wanna,GDpiXRfi30o,2869415,https://i.ytimg.com/vi/GDpiXRfi30o/default.jpg
XXXTENTACION,#ImSippinTeaInYoHood,ymSgls0Ce24,57883193,https://i.ytimg.com/vi/ymSgls0Ce24/default.jpg
Denzel Curry x Keynyata,Mr. PopulaR,X72fz28qE4c,112589,https://i.ytimg.com/vi/X72fz28qE4c/default.jpg
XXXTENTACION x Denzel Curry,PURRPOSLEY,SP9XWRIxgUk,3707434,https://i.ytimg.com/vi/SP9XWRIxgUk/default.jpg
Juice WRLD,Autograph (On My Line),JRAdnd3ORXM,12453270,https://i.ytimg.com/vi/JRAdnd3ORXM/default.jpg
XXXTENTACION ,Don't Test Me,hILlZX0wHcs,11630021,https://i.ytimg.com/vi/hILlZX0wHcs/default.jpg
XXXtentacion ft. Craig Xen,I Wonder If Bloods Watch Blues Clues,6BG5M7UszJA,9004700,https://i.ytimg.com/vi/6BG5M7UszJA/default.jpg
Skimasktheslumpgod and JuiceWrld,Freestyle,JqrFvuN-7zM,308848,https://i.ytimg.com/vi/JqrFvuN-7zM/default.jpg
Foo Fighters,Down In The Park,30DMi866ThM,575707,https://i.ytimg.com/vi/30DMi866ThM/default.jpg
They Eat Their Own,Like A Drug,G9kNjw22ieo,34961,https://i.ytimg.com/vi/G9kNjw22ieo/default.jpg
The Wallflowers,Heroes / David Bowie Cover,BSMy_F4ImaE,241878,https://i.ytimg.com/vi/BSMy_F4ImaE/default.jpg
They Might Be Giants ,Boss of Me,J8y8Ziwswe0,2940647,https://i.ytimg.com/vi/J8y8Ziwswe0/default.jpg
Mystrë,Light of 1000 Angels,iotlL9r8Elw,7464,https://i.ytimg.com/vi/iotlL9r8Elw/default.jpg
DJ Sammy,California Dreaming,29DvvBysC9c,509126,https://i.ytimg.com/vi/29DvvBysC9c/default.jpg
Iris (featuring Annie),Would I Lie To You?,0nqiMIu91Fo,129252,https://i.ytimg.com/vi/0nqiMIu91Fo/default.jpg
David Usher,Black Black Heart (Rock Version),S2e0t8s3sWM,238341,https://i.ytimg.com/vi/S2e0t8s3sWM/default.jpg
Mana Sama,Beast Of Blood,K-9V2D5CqrE,182101,https://i.ytimg.com/vi/K-9V2D5CqrE/default.jpg
King Dingus,End Of Line But Better,eoPzA2UPvwA,176585,https://i.ytimg.com/vi/eoPzA2UPvwA/default.jpg
DrDisrespect,Eclipse,EGzhZRu14lY,2503322,https://i.ytimg.com/vi/EGzhZRu14lY/default.jpg
The Lonely Island (feat. Akiva Schaffer and Jorma Taccone),Uniform On,VfKJxowxBb4,2199811,https://i.ytimg.com/vi/VfKJxowxBb4/default.jpg
Neo World Lobby Music (Season 9 Music Pack) ,Fortnite,6rcve76LlMQ,417303,https://i.ytimg.com/vi/6rcve76LlMQ/default.jpg
£1 Fish Man ,One Pound Fish,G_miGclPFGs,36041700,https://i.ytimg.com/vi/G_miGclPFGs/default.jpg
PewDiePie x Party In Backyard,Bitch Lasagna (INSTRUMENTAL),YPPMUXKc-Ns,2301173,https://i.ytimg.com/vi/YPPMUXKc-Ns/default.jpg
Sum Wave ,Mountain Downhill Part 1,lobTa2tFkKw,391348,https://i.ytimg.com/vi/lobTa2tFkKw/default.jpg
deadmau5 ,Strobe,tKi9Z-f6qX4,61567122,https://i.ytimg.com/vi/tKi9Z-f6qX4/default.jpg
Skrillex & Wolfgang Gartner ,The Devil's Den,OGNHLc4FWwA,28105691,https://i.ytimg.com/vi/OGNHLc4FWwA/default.jpg
Mad Blade ,Back To The Future,yFCCTf7vN6A,30903,https://i.ytimg.com/vi/yFCCTf7vN6A/default.jpg
KEEMSTAR,Dollar In The Woods!,n38Qxi7TVWo,11316279,https://i.ytimg.com/vi/n38Qxi7TVWo/default.jpg
N/A (This is a mix of songs from various artists),SPACE TRIP,wOMwO5T3yT4,27124426,https://i.ytimg.com/vi/wOMwO5T3yT4/default.jpg
Martin O'Donnell and Michael Salvatori ,Covenant Dance,bSIV7CjH4cU,1477360,https://i.ytimg.com/vi/bSIV7CjH4cU/default.jpg
Sam Feldt & The Him feat. Goldford,Use Your Love (Remix),kmGGsSael0U,1455505,https://i.ytimg.com/vi/kmGGsSael0U/default.jpg
Savant x DMX (feat. Pink Guy),DO U KNOW DA WAY? (Remix),vMtUT6orQEU,391802,https://i.ytimg.com/vi/vMtUT6orQEU/default.jpg
PewDiePie x Party In Backyard,Break It Down,Ob33Db1_h90,1549957,https://i.ytimg.com/vi/Ob33Db1_h90/default.jpg
Lifelike,So Electric,G22X5X49VhM,12664090,https://i.ytimg.com/vi/G22X5X49VhM/default.jpg
Deadmau5,"Violence, Speed & Momentum",_tEIXJDqmFg,721898,https://i.ytimg.com/vi/_tEIXJDqmFg/default.jpg
Party In Backyard,Hej Monika Remix,Vk8UEWHYfEg,46585853,https://i.ytimg.com/vi/Vk8UEWHYfEg/default.jpg
Power Glove,Blood Dragon Theme,MEtdyn2QEzA,1543643,https://i.ytimg.com/vi/MEtdyn2QEzA/default.jpg
Daniel Deluxe,Star Eater,QHNakk1oM7g,1906186,https://i.ytimg.com/vi/QHNakk1oM7g/default.jpg
Johan Skugge and Jukka Rintamäki ,Battlefield 3 Soundtrack - Main Theme,iRN62IebC04,13469857,https://i.ytimg.com/vi/iRN62IebC04/default.jpg
DJ ASSASS1N ,Frag Out,6jARhgo0cCA,8997150,https://i.ytimg.com/vi/6jARhgo0cCA/default.jpg
Viola Martinsson ,Made of,nl3CfUhFX0I,230145,https://i.ytimg.com/vi/nl3CfUhFX0I/default.jpg
Yodeling Walmart Kid,EDM Remix (1 HOUR VERSION),WRpFfJpFou0,7237644,https://i.ytimg.com/vi/WRpFfJpFou0/default.jpg
Hans Zimmer,"Epilogue ""Main Theme"" - Crysis 2 Soundtrack",Iy4iQvJo24U,18365753,https://i.ytimg.com/vi/Iy4iQvJo24U/default.jpg
Johan Skugge & Jukka Rintamäki ,Battlefield 4 - Official Main Theme,-uEc8_dcYUc,24725614,https://i.ytimg.com/vi/-uEc8_dcYUc/default.jpg
John Williams,Duel of the Fates (Star Wars Soundtrack),xlYCxbBZUCY,21233592,https://i.ytimg.com/vi/xlYCxbBZUCY/default.jpg
ATC,All Around The World (la la la la la la la la),IRvGZffXhfk,213032487,https://i.ytimg.com/vi/IRvGZffXhfk/default.jpg
Yeah Yeah Yeahs x A-Trak,Heads Will Roll (Discotech Remix),uGQMiAS89yE,127010,https://i.ytimg.com/vi/uGQMiAS89yE/default.jpg
Ellie Goulding (Bassnectar Remix),Lights,Imixg3jrJS8,41914466,https://i.ytimg.com/vi/Imixg3jrJS8/default.jpg
James Newton Howard ft. Jennifer Lawrence,The Hanging Tree,F3hTW9e20d8,42835698,https://i.ytimg.com/vi/F3hTW9e20d8/default.jpg
TheFatRat ,Fly Away,AED-H4W5XxY,3780,https://i.ytimg.com/vi/AED-H4W5XxY/default.jpg
Camo & Krooked (ft Ian Shaw),Move Around,g2vm79u5E1I,2134356,https://i.ytimg.com/vi/g2vm79u5E1I/default.jpg
"Metallica, Megadeth, Anthrax, Slayer (mashup)",Big 4 in 4 minutes,urzCX4eZ6Bc,4540995,https://i.ytimg.com/vi/urzCX4eZ6Bc/default.jpg
Resonance,OK Chicago,JOJAs7cp0sg,124600,https://i.ytimg.com/vi/JOJAs7cp0sg/default.jpg
Rogier Van Otterloo,Help! De Dokter Verzuipt,23FDh-GNxgs,29281,https://i.ytimg.com/vi/23FDh-GNxgs/default.jpg
Hobby Horse ,Summertime Summertime,AoMZISbuAsQ,21796,https://i.ytimg.com/vi/AoMZISbuAsQ/default.jpg
Andy Bown ,Another Shipwreck,3iOMzjq6Mr8,2914,https://i.ytimg.com/vi/3iOMzjq6Mr8/default.jpg
The Tarney-Spencer Band,Cathy's Clown,6lnVkRrF-QI,13701,https://i.ytimg.com/vi/6lnVkRrF-QI/default.jpg
Lynsey de Paul ,Won't Somebody Dance With Me,bBaoZrNPLSI,57832,https://i.ytimg.com/vi/bBaoZrNPLSI/default.jpg
1977 Dream Express,"A Million in 1, 2, 3",HbuJtYe7s64,15165,https://i.ytimg.com/vi/HbuJtYe7s64/default.jpg
Kiki & Pearly,"Patrick, mon chéri",gkHvcuLLdM0,6963,https://i.ytimg.com/vi/gkHvcuLLdM0/default.jpg
Andre Moss ,Ella,QNsBJ51TN34,27087,https://i.ytimg.com/vi/QNsBJ51TN34/default.jpg
Nick Mackenzie ,Peaches On A Tree,bsJ0qrt94Go,1583,https://i.ytimg.com/vi/bsJ0qrt94Go/default.jpg
The Les Reed Orchestra ,Man Of Action,A4GkNoP_tcA,23651,https://i.ytimg.com/vi/A4GkNoP_tcA/default.jpg
Diethelm and Famulari,The Flyer,ZCTHVOldUGo,24491,https://i.ytimg.com/vi/ZCTHVOldUGo/default.jpg
Two Man Sound,Disco Samba,-UVZm9azbgg,6595012,https://i.ytimg.com/vi/-UVZm9azbgg/default.jpg
The President,You're Gonna Like It,sg_tvyssEIA,1282,https://i.ytimg.com/vi/sg_tvyssEIA/default.jpg
Johnny Lion,Alleen In Dallas,RcFGv96feQ8,121142,https://i.ytimg.com/vi/RcFGv96feQ8/default.jpg
Eve (featuring Swizz Beatz),Tambourine,pIVE2w0p5m0,7197,https://i.ytimg.com/vi/pIVE2w0p5m0/default.jpg
Sneaker,More than just the two of us,b73SK5-8ots,155833,https://i.ytimg.com/vi/b73SK5-8ots/default.jpg
Zeon Jones,Spin Me Around,jR8c9SlmFD0,29495,https://i.ytimg.com/vi/jR8c9SlmFD0/default.jpg
The Shorts,Helemaal te gek,eYiXP1HptEI,7059,https://i.ytimg.com/vi/eYiXP1HptEI/default.jpg
Jan & Dean,Surf City [Re-recorded Version],VPEL5Ckc3RM,65550,https://i.ytimg.com/vi/VPEL5Ckc3RM/default.jpg
Stan Ridgway,Calling Out To Carol,Ac7JMPcnB30,7545,https://i.ytimg.com/vi/Ac7JMPcnB30/default.jpg
Goldie ,Making Up Again,uqJfW04-oao,56450,https://i.ytimg.com/vi/uqJfW04-oao/default.jpg
Dennis DeYoung,Desert Moon,DJzidZ1q7Uk,22946253,https://i.ytimg.com/vi/DJzidZ1q7Uk/default.jpg
Mariska Veres,Lovin' You,HB4LyMwp4Mw,1058,https://i.ytimg.com/vi/HB4LyMwp4Mw/default.jpg
Windjammer,Harborlight,cYLLVcONt1k,27971,https://i.ytimg.com/vi/cYLLVcONt1k/default.jpg
Beckie Bell,Steppin' Out Tonight,tdZ9s3ZCyDE,143674,https://i.ytimg.com/vi/tdZ9s3ZCyDE/default.jpg
Skylark,Wildflower,YQ8n_Esop5I,9810804,https://i.ytimg.com/vi/YQ8n_Esop5I/default.jpg
Splitsing,Recht Uit Het Hart,dZkbqgfiluM,226212,https://i.ytimg.com/vi/dZkbqgfiluM/default.jpg
Brendan Croker and the 5 O'Clock Shadows,No Money At All,sACoHD86LUo,57596,https://i.ytimg.com/vi/sACoHD86LUo/default.jpg
Jules De Corte,Hallo Koning Onbenul,zsGu0mMTmhM,23280,https://i.ytimg.com/vi/zsGu0mMTmhM/default.jpg
Lace,I'm A Gambler,9I5csItLqNc,22289,https://i.ytimg.com/vi/9I5csItLqNc/default.jpg
Anita Garbo ,Miracles,xzdugBRxTZ0,13906,https://i.ytimg.com/vi/xzdugBRxTZ0/default.jpg
Mainframe,5 minutes,4hYYLxtPB4c,26489,https://i.ytimg.com/vi/4hYYLxtPB4c/default.jpg
Tim Finn,Fraction Too Much Friction,RoKJDCrC2Lk,9807,https://i.ytimg.com/vi/RoKJDCrC2Lk/default.jpg
William Pitt ,City Lights (Extended version),h_Wzsh6C_3w,12288779,https://i.ytimg.com/vi/h_Wzsh6C_3w/default.jpg
Alides Hidding,Hollywood Seven,Js2mVTMi5QQ,79836,https://i.ytimg.com/vi/Js2mVTMi5QQ/default.jpg
SFP ,My Love Is The Shhh,hPYkfDUVx2A,11516374,https://i.ytimg.com/vi/hPYkfDUVx2A/default.jpg
Dave Stewart & Barbara Gaskin,It's My Party,3wnXw9xUFAo,30101,https://i.ytimg.com/vi/3wnXw9xUFAo/default.jpg
Fats Domino,There Goes My Heart Again,YSElj-qm5Jc,205748,https://i.ytimg.com/vi/YSElj-qm5Jc/default.jpg
The Glitter Band `TRIBUTE BAND`,All Mixed Up,5EjJpMZsUTQ,804,https://i.ytimg.com/vi/5EjJpMZsUTQ/default.jpg
Richard Myhill ,It Takes Two To Tango,zoZS0HRliPg,109048,https://i.ytimg.com/vi/zoZS0HRliPg/default.jpg
Mandy Winter,Julian,fqckz8XC_sA,177049,https://i.ytimg.com/vi/fqckz8XC_sA/default.jpg
Stone & Eric Charden ,L'avventura,jNDp9EWmsRA,769334,https://i.ytimg.com/vi/jNDp9EWmsRA/default.jpg
Herman's Hermits,No Milk Today,gn-ngetN65Y,174613,https://i.ytimg.com/vi/gn-ngetN65Y/default.jpg
Deep Forest,Sweet Lullaby (Nature's Dancing Mix),zNSaXir9VMg,219912,https://i.ytimg.com/vi/zNSaXir9VMg/default.jpg
Stealers Wheel,Everything Will Turn Out Fine,p0i8p-uRrvU,153619,https://i.ytimg.com/vi/p0i8p-uRrvU/default.jpg
Long John Baldry ,Walk me out in the morning dew,9eYvY4TqBks,597143,https://i.ytimg.com/vi/9eYvY4TqBks/default.jpg
Grynpyret ,I Forgive (Ramzoid Remix),VgBaCHGxC60,25848,https://i.ytimg.com/vi/VgBaCHGxC60/default.jpg
Freedom Fry ,Shaky Ground (Urban Contact Remix),Rv0tc6jct74,224668,https://i.ytimg.com/vi/Rv0tc6jct74/default.jpg
Pretty Lights,Lost and Found (ODESZA Remix),4kzGyMhqDKg,765473,https://i.ytimg.com/vi/4kzGyMhqDKg/default.jpg
Pretty Lights,"""One Day They'll Know""",0SVK4eIZqy8,25208,https://i.ytimg.com/vi/0SVK4eIZqy8/default.jpg
Pleasantry ,Ariel,M3TrjO0WD4Y,4319,https://i.ytimg.com/vi/M3TrjO0WD4Y/default.jpg
Pleasantry ,Window Gazer,9ptmHBGnCKU,2143,https://i.ytimg.com/vi/9ptmHBGnCKU/default.jpg
Pleasantry,Highlights,1lRhHy939hM,1989,https://i.ytimg.com/vi/1lRhHy939hM/default.jpg
Civalias ,No Escape,sB6_cbSnV9E,10048,https://i.ytimg.com/vi/sB6_cbSnV9E/default.jpg
Civalias ,"""We've Got Company""",22yDmOmbEK4,2897,https://i.ytimg.com/vi/22yDmOmbEK4/default.jpg
Civalias,Anything but you,lM2e-5pVbpk,116914,https://i.ytimg.com/vi/lM2e-5pVbpk/default.jpg
Deep Deep Sleep,Get Well,MRVMzfiljnY,3206,https://i.ytimg.com/vi/MRVMzfiljnY/default.jpg
Burn and dodie,original,r2pBQWzjCBs,3007243,https://i.ytimg.com/vi/r2pBQWzjCBs/default.jpg
Tessa Violet feat. dodie,words ain't enough,pWAAFCZeIKM,1809453,https://i.ytimg.com/vi/pWAAFCZeIKM/default.jpg
Tessa Violet and dodie,Crazy,OWif1asI_80,739312,https://i.ytimg.com/vi/OWif1asI_80/default.jpg
Cover feat. Tessa Violet,Taking Back My Heart,oPo4n9tBPsk,2193920,https://i.ytimg.com/vi/oPo4n9tBPsk/default.jpg
Tessa Violet ,lil acoustic crush,pPv8wAoOYc0,2758022,https://i.ytimg.com/vi/pPv8wAoOYc0/default.jpg
Tessa Violet,On My Own,6kyY8BD5_TI,2553678,https://i.ytimg.com/vi/6kyY8BD5_TI/default.jpg
Chainsaw Police,B.2.B,37MkA7TalGs,3844,https://i.ytimg.com/vi/37MkA7TalGs/default.jpg
RUQOA,Cappuccino,OFQDfSE74XQ,10874,https://i.ytimg.com/vi/OFQDfSE74XQ/default.jpg
Entity,A.M.M!,MxziSDiXjV8,193457,https://i.ytimg.com/vi/MxziSDiXjV8/default.jpg
Haywyre,Smooth Criminal [Remix],vLXS0EGwCZg,4185213,https://i.ytimg.com/vi/vLXS0EGwCZg/default.jpg
Haywyre,Grammy Mashup,uN2LjZ23ZcI,41676,https://i.ytimg.com/vi/uN2LjZ23ZcI/default.jpg
NONONO ,Pumpin Blood (WEKEED remix),juXiQZGPL1E,27280,https://i.ytimg.com/vi/juXiQZGPL1E/default.jpg
STEWRAT,MOZ,Db7dzKfOA5g,2772,https://i.ytimg.com/vi/Db7dzKfOA5g/default.jpg
Lux Lisbon,Animals,k4phuGGdL84,853,https://i.ytimg.com/vi/k4phuGGdL84/default.jpg
Quartus Saul ,Hagakure (Cyberoptics Remix),furP_5l8xK4,36253,https://i.ytimg.com/vi/furP_5l8xK4/default.jpg
Oh Wonder ,Technicolour Beat (Urban Contact Remix),lGTkcuAN5J8,1541470,https://i.ytimg.com/vi/lGTkcuAN5J8/default.jpg
Amanda Blank ,Make it Take it,bGjORXkB5kc,298338,https://i.ytimg.com/vi/bGjORXkB5kc/default.jpg
Ozomatli,45,-0K__gg1TTw,43540,https://i.ytimg.com/vi/-0K__gg1TTw/default.jpg
Blaver,Crossed,L8dt4EU1WQ4,14922,https://i.ytimg.com/vi/L8dt4EU1WQ4/default.jpg
Code Orange (feat. Bray Wyatt),Shatter,76b2t93TS_s,96610,https://i.ytimg.com/vi/76b2t93TS_s/default.jpg
Skillet,Freakshow (Bonus Track),wCGnlJJo1oY,5117,https://i.ytimg.com/vi/wCGnlJJo1oY/default.jpg
Skillet,Battle Cry,kmWAhunhZJc,5794823,https://i.ytimg.com/vi/kmWAhunhZJc/default.jpg
Skillet,Everything Goes Black (Bonus Track),peDZftT1fGQ,6862,https://i.ytimg.com/vi/peDZftT1fGQ/default.jpg
Allister ,REMEMBER,VtYCTUU-KzM,401451,https://i.ytimg.com/vi/VtYCTUU-KzM/default.jpg
Fall Out Boy,Lake Effect Kid (DEMO),mVvQuc-TPHs,303533,https://i.ytimg.com/vi/mVvQuc-TPHs/default.jpg
Fall Out Boy,Catch Me If You Can Kid,dEIHJ99YTNY,76560,https://i.ytimg.com/vi/dEIHJ99YTNY/default.jpg
Pierce The Veil ,I'm Low On Gas And You Need A Jacket (Alternate Version),SMoaOL9dHPU,391630,https://i.ytimg.com/vi/SMoaOL9dHPU/default.jpg
Suicide Silence,Doris (Acoustic Cover),4GaLTQrLnLQ,1023180,https://i.ytimg.com/vi/4GaLTQrLnLQ/default.jpg
Green Day,Governator (Bonus Track),ZPXz5MkRA7U,29787,https://i.ytimg.com/vi/ZPXz5MkRA7U/default.jpg
